pt3ISO,TradeValue,rt3ISO,period
CZE,53797177,MYS,2005
DNK,34149,MYS,2005
DNK,8607,MYS,2005
DNK,54,MDV,2005
DNK,5546,MLT,2005
DNK,428,MRT,2010
CZE,261,MUS,2005
PRK,99,MUS,2005
CZE,1832,MEX,2005
CZE,455332,MEX,2005
DNK,40181,MEX,2005
DNK,7819405,MEX,2005
PRK,108810,MEX,2005
PRK,2915748,MEX,2005
CZE,9775,,2005
CZE,1542191,,2005
DNK,52007,,2005
DNK,3453714,,2005
PRK,1647,,2005
CZE,2577,MDA,2005
CZE,1197,MDA,2005
DNK,552,MDA,2005
CZE,41106,MAR,2005
CZE,5467,MAR,2005
DNK,1506,MAR,2005
COD,469,MAR,2010
CZE,112982,MAR,2010
DNK,56447,MAR,2010
CZE,1180,MOZ,2010
CZE,216120,OMN,2010
COD,2487,NLD,2005
CZE,25503632,NLD,2005
CZE,314348174,NLD,2005
DNK,5845385,NLD,2005
DNK,43670143,NLD,2005
PRK,26107,NLD,2005
CZE,5873,NCL,2005
PRK,6897,NCL,2005
CZE,41185,NZL,2005
DNK,32580,NZL,2005
DNK,759,NZL,2005
PRK,9510,NIC,2005
CZE,365654,NOR,2005
DNK,1591299,NOR,2005
DNK,460392,NOR,2005
DNK,17698,PAK,2005
PRK,1144769,PRY,2005
CZE,1090,PER,2005
DNK,1131,PER,2005
PRK,39491,PER,2005
CZE,68087044,PHL,2010
DNK,4048,PHL,2010
CZE,50727,PHL,2015
CZE,28839999,PHL,2015
DNK,7926,PHL,2015
PRK,3221337,PHL,2015
CZE,1642079,POL,2005
CZE,9066877,POL,2005
DNK,394923,POL,2005
DNK,817686,POL,2005
PRK,1145,POL,2005
COD,149,PRT,2005
CZE,1228893,PRT,2005
DNK,73409,PRT,2005
CZE,229656,QAT,2005
CZE,368697,QAT,2010
DNK,2422,QAT,2010
CZE,2179072,ROU,2005
CZE,243601,ROU,2005
DNK,31095,ROU,2005
DNK,13769,ROU,2005
CZE,115228,RUS,2005
CZE,17549,RUS,2005
DNK,10634,RUS,2005
PRK,1381,RUS,2005
CZE,275153,SAU,2005
CZE,25416,SRB,2005
CZE,95813,SRB,2005
DNK,1217,SRB,2005
PRK,11436,SRB,2005
CZE,1061,IND,2005
DNK,35114,IND,2005
DNK,7934,IND,2005
PRK,325290,IND,2005
PRK,3775,IND,2005
CZE,897452,SGP,2005
CZE,36405088,SGP,2005
DNK,313944,SGP,2005
DNK,4283219,SGP,2005
PRK,11821,SGP,2005
CZE,504374,SVK,2005
CZE,4469956,SVK,2005
DNK,5910,SVK,2005
DNK,386622,SVK,2005
PRK,127627,SVK,2005
CZE,18023,SVN,2005
CZE,189438,SVN,2005
DNK,17328,SVN,2005
DNK,975272,SVN,2005
PRK,5763,SVN,2005
COD,39576,ZAF,2005
CZE,341465,ZAF,2005
DNK,30648,ZAF,2005
CZE,49438606,ESP,2005
CZE,1551842,ESP,2005
DNK,881181,ESP,2005
DNK,170421,ESP,2005
CZE,3031833,SWE,2005
CZE,3215,SWE,2005
DNK,17220393,SWE,2005
DNK,26226088,SWE,2005
COD,28624,CHE,2005
CZE,169589,CHE,2005
CZE,44576,CHE,2005
DNK,7820390,CHE,2005
DNK,301828,CHE,2005
PRK,759,CHE,2005
CZE,140367,THA,2005
CZE,103450064,THA,2005
DNK,39830,THA,2005
PRK,465159,THA,2005
PRK,17006222,THA,2005
CZE,379594,ARE,2005
DNK,8140,ARE,2005
DNK,3845,ARE,2005
CZE,3227,TUN,2005
DNK,4650,TUN,2005
CZE,128806,TUR,2005
CZE,4252,TUR,2005
DNK,11018,TUR,2005
PRK,6800,TUR,2005
COD,2041,UGA,2005
CZE,135110,UKR,2010
CZE,172311,UKR,2010
CZE,2914,MKD,2005
CZE,187,MKD,2005
DNK,4884,MKD,2005
DNK,14207,MKD,2005
PRK,3946,MKD,2005
COD,122371,GBR,2005
CZE,12323524,GBR,2005
CZE,21701766,GBR,2005
DNK,15137601,GBR,2005
DNK,36836959,GBR,2005
COD,1724,TZA,2005
DNK,1271,TZA,2005
COD,6580,USA,2005
COD,31713,USA,2005
CZE,286457,USA,2005
CZE,5682642,USA,2005
DNK,5064273,USA,2005
DNK,17886567,USA,2005
DNK,2598,URY,2005
PRK,509,URY,2005
DNK,3013,VEN,2010
PRK,139,VEN,2010
COD,4180,ZMB,2005
DNK,82732,ZMB,2005
DNK,21662,BEN,2005
CZE,8425,IDN,2005
DNK,69543,IDN,2005
CZE,3323,PHL,2005
CZE,2806267,PHL,2005
DNK,1209,PHL,2005
CZE,181,VCT,2005
CZE,3456,UKR,2005
CZE,133709,UKR,2005
DNK,547,VEN,2005
PRK,85820,VEN,2005
KOR,2123,ALB,2015
KOR,67064,DZA,2015
ROU,17411,DZA,2015
KOR,47591,AZE,2015
KOR,179079,ARG,2015
KOR,7865,ARG,2015
ROU,1991272,ARG,2015
KOR,1137881,AUS,2015
KOR,292906,AUS,2015
QAT,50723,AUS,2015
ROU,121996,AUS,2015
ROU,2357,AUS,2015
KOR,6593330,AUT,2015
KOR,69277,AUT,2015
QAT,514,AUT,2015
QAT,2619,AUT,2015
ROU,373171,AUT,2015
ROU,815775,AUT,2015
KOR,4455,BHR,2015
ROU,634,BHR,2015
KOR,1281992,BGD,2015
KOR,46578,ARM,2015
KOR,199777,BEL,2015
KOR,60358,BEL,2015
MDA,2123,BEL,2015
MDA,38179,BEL,2015
QAT,12955,BEL,2015
QAT,74684,BEL,2015
ROU,308691,BEL,2015
KOR,8236,BOL,2015
KOR,89303,BIH,2015
KOR,713,BIH,2015
ROU,8521,BIH,2015
KOR,3059063,BRA,2015
KOR,947,BRA,2015
ROU,21737,BRA,2015
KOR,2820,BRN,2015
KOR,144,BRN,2015
KOR,2177,BGR,2015
QAT,2525,BGR,2015
ROU,210041,BGR,2015
ROU,114591,BGR,2015
KOR,51100,BLR,2015
KOR,297,KHM,2015
KOR,35033,CMR,2015
KOR,7590804,CAN,2015
KOR,559379,CAN,2015
MDA,5,CAN,2015
QAT,132,CAN,2015
QAT,60509,CAN,2015
ROU,139968,CAN,2015
ROU,71273,CAN,2015
KOR,237315,LKA,2015
KOR,2571,LKA,2015
KOR,237919,CHL,2015
KOR,2724153060,CHN,2015
KOR,615160862,CHN,2015
MDA,186096,CHN,2015
QAT,2078,CHN,2015
QAT,3661299,CHN,2015
ROU,194470,CHN,2015
ROU,2142051,CHN,2015
KOR,56623,COL,2015
KOR,110295,CRI,2015
ROU,315,CRI,2015
KOR,7852,HRV,2015
KOR,886,HRV,2015
QAT,322,HRV,2015
ROU,608,HRV,2015
KOR,1012,CYP,2015
KOR,834,CYP,2015
ROU,117,CYP,2015
KOR,63080411,CZE,2015
KOR,204189,CZE,2015
MDA,918,CZE,2015
MDA,242913,CZE,2015
QAT,6521011,CZE,2015
ROU,120491,CZE,2015
ROU,13278627,CZE,2015
KOR,639755,DNK,2015
KOR,620284,DNK,2015
MDA,1603,DNK,2015
QAT,17772,DNK,2015
QAT,357174,DNK,2015
ROU,12881,DNK,2015
ROU,848731,DNK,2015
KOR,19487,DOM,2015
KOR,111140,ECU,2015
ROU,8835,ECU,2015
KOR,2117,SLV,2015
KOR,38918,ETH,2015
KOR,18874,EST,2015
MDA,3375,EST,2015
KOR,13,FJI,2015
KOR,6108837,FIN,2015
KOR,6593,FIN,2015
QAT,1226,FIN,2015
ROU,17608,FIN,2015
ROU,14566,FIN,2015
KOR,9159571,FRA,2015
KOR,755595,FRA,2015
MDA,16292,FRA,2015
QAT,7822,FRA,2015
QAT,325664,FRA,2015
ROU,38682,FRA,2015
ROU,511710,FRA,2015
KOR,20153,PYF,2015
ROU,598,PYF,2015
KOR,267,PSE,2015
KOR,149015891,DEU,2015
KOR,2015002,DEU,2015
MDA,572097,DEU,2015
QAT,2172535,DEU,2015
ROU,405839,DEU,2015
ROU,8339509,DEU,2015
KOR,6329,GRC,2015
KOR,555,GRC,2015
ROU,30787,GRC,2015
ROU,26963,GRC,2015
KOR,6842,GTM,2015
KOR,100,GIN,2015
KOR,25727217,HKG,2015
KOR,69011020,HKG,2015
QAT,720463,HKG,2015
ROU,1105829,HKG,2015
KOR,1245807,HUN,2015
KOR,763112,HUN,2015
QAT,145617,HUN,2015
ROU,41702,HUN,2015
ROU,1370559,HUN,2015
KOR,103976,ISL,2015
KOR,941,ISL,2015
KOR,1585990,IDN,2015
KOR,276821,IDN,2015
ROU,63933,IDN,2015
ROU,1,IDN,2015
KOR,8059976,IRL,2015
KOR,19058851,IRL,2015
MDA,3012,IRL,2015
MDA,2915,IRL,2015
QAT,402896,IRL,2015
QAT,18310249,IRL,2015
ROU,262333,IRL,2015
ROU,4778453,IRL,2015
KOR,3348000,ISR,2015
KOR,113000,ISR,2015
MDA,1000,ISR,2015
ROU,222000,ISR,2015
ROU,38000,ISR,2015
KOR,316859,ITA,2015
KOR,14629,ITA,2015
QAT,34172,ITA,2015
ROU,551319,ITA,2015
ROU,314831,ITA,2015
KOR,37633,CIV,2015
KOR,549,JAM,2015
KOR,30929665,JPN,2015
KOR,1811023,JPN,2015
ROU,306594,JPN,2015
KOR,7701,KAZ,2015
KOR,24583,JOR,2015
QAT,2416,KOR,2015
QAT,6810,KOR,2015
ROU,75973,KOR,2015
ROU,2070,KOR,2015
KOR,98995,KWT,2015
KOR,457,KWT,2015
KOR,3757,KGZ,2015
MDA,135,KGZ,2015
KOR,7051,LVA,2015
MDA,152793,LVA,2015
ROU,4074,LVA,2015
KOR,656,LTU,2015
MDA,113247,LTU,2015
QAT,2697,LTU,2015
ROU,962,LTU,2015
KOR,297829,LUX,2015
KOR,111,LUX,2015
MDA,22,LUX,2015
KOR,2251,MDG,2015
KOR,4398643,MYS,2015
KOR,39019584,MYS,2015
ROU,8521,MYS,2015
ROU,672014,MYS,2015
ROU,7040,MDV,2015
KOR,3789,MUS,2015
QAT,772,MUS,2015
QAT,3017,MUS,2015
KOR,314018971,MEX,2015
KOR,10564417,MEX,2015
MDA,2371,MEX,2015
QAT,642367,MEX,2015
ROU,1383865,MEX,2015
ROU,596891,MEX,2015
KOR,21691388,,2015
KOR,33856256,,2015
MDA,558013,,2015
QAT,594497,,2015
ROU,779993,,2015
ROU,1073665,,2015
KOR,277057,MNG,2015
KOR,170,MNG,2015
KOR,4262,MDA,2015
ROU,618,MDA,2015
KOR,6042,MNE,2015
ROU,111,MNE,2015
KOR,186974,MAR,2015
KOR,863,OMN,2015
KOR,59370,NPL,2015
KOR,250731355,NLD,2015
KOR,1727630,NLD,2015
MDA,19619,NLD,2015
MDA,1595375,NLD,2015
QAT,166576,NLD,2015
QAT,4312901,NLD,2015
ROU,735017,NLD,2015
ROU,6759288,NLD,2015
KOR,617033,NZL,2015
KOR,6925,NZL,2015
ROU,97009,NZL,2015
KOR,44299,NIC,2015
KOR,1619300,NOR,2015
KOR,102014,NOR,2015
QAT,3203,NOR,2015
QAT,16780,NOR,2015
ROU,112521,NOR,2015
KOR,211586,PAK,2015
KOR,1783925,PRY,2015
KOR,147915,PER,2015
ROU,6046,PER,2015
KOR,607954,POL,2015
KOR,23831,POL,2015
MDA,121380,POL,2015
QAT,6335,POL,2015
ROU,240912,POL,2015
ROU,5357632,POL,2015
KOR,1178,PRT,2015
KOR,31340,PRT,2015
QAT,1094,PRT,2015
ROU,7,PRT,2015
KOR,236498,QAT,2015
ROU,752,QAT,2015
KOR,14332,ROU,2015
KOR,1640,ROU,2015
MDA,3084,ROU,2015
MDA,116819,ROU,2015
QAT,1808,ROU,2015
KOR,20569299,RUS,2015
KOR,5873,RUS,2015
MDA,3540,RUS,2015
ROU,196751,RUS,2015
KOR,10527,RWA,2015
KOR,792001,SAU,2015
ROU,380800,SAU,2015
KOR,19552,SEN,2015
ROU,2233,SEN,2015
KOR,77347,SRB,2015
KOR,513,SRB,2015
ROU,40,SRB,2015
ROU,314,SRB,2015
KOR,3003788,IND,2015
KOR,81170,IND,2015
ROU,205266,IND,2015
ROU,17535,IND,2015
KOR,22737296,SGP,2015
KOR,234958446,SGP,2015
QAT,214,SGP,2015
QAT,6273,SGP,2015
ROU,144854,SGP,2015
ROU,993,SGP,2015
KOR,34883164,SVK,2015
MDA,93,SVK,2015
QAT,90315,SVK,2015
ROU,14053,SVK,2015
ROU,2051066,SVK,2015
KOR,1789776,VNM,2015
KOR,3196811,VNM,2015
ROU,461824,VNM,2015
KOR,371736,SVN,2015
KOR,1579,SVN,2015
ROU,2723,SVN,2015
ROU,5321,SVN,2015
KOR,1473239,ZAF,2015
QAT,5091,ZAF,2015
ROU,5170,ZAF,2015
KOR,39119,ZWE,2015
KOR,1364812,ESP,2015
KOR,1482,ESP,2015
QAT,217,ESP,2015
QAT,5083,ESP,2015
ROU,97286,ESP,2015
ROU,16369,ESP,2015
KOR,884191,SWE,2015
KOR,19450,SWE,2015
MDA,119,SWE,2015
QAT,27870,SWE,2015
ROU,356,SWE,2015
ROU,19450,SWE,2015
KOR,1240895,CHE,2015
KOR,66259,CHE,2015
QAT,714,CHE,2015
QAT,6690,CHE,2015
ROU,27434,CHE,2015
ROU,32445,CHE,2015
KOR,2186982,THA,2015
KOR,105440368,THA,2015
QAT,587,THA,2015
QAT,49,THA,2015
ROU,549547,THA,2015
ROU,1316487,THA,2015
KOR,936606,ARE,2015
KOR,1018,ARE,2015
QAT,20297668,ARE,2015
ROU,17648,ARE,2015
KOR,171,TUN,2015
KOR,240,TUN,2015
KOR,8281522,TUR,2015
KOR,3837,TUR,2015
MDA,252,TUR,2015
QAT,18635,TUR,2015
ROU,14278,TUR,2015
ROU,260471,TUR,2015
KOR,1189,UGA,2015
KOR,338040,UKR,2015
KOR,4018,UKR,2015
MDA,3348,UKR,2015
ROU,21935,UKR,2015
KOR,15948,MKD,2015
KOR,236,MKD,2015
MDA,111,MKD,2015
ROU,12521,MKD,2015
KOR,5796,EGY,2015
KOR,15713451,GBR,2015
KOR,54307209,GBR,2015
MDA,16709,GBR,2015
QAT,43465,GBR,2015
QAT,382924,GBR,2015
ROU,657040,GBR,2015
ROU,4369988,GBR,2015
KOR,323,TZA,2015
KOR,227908541,USA,2015
KOR,34002377,USA,2015
MDA,33283,USA,2015
QAT,4584675,USA,2015
ROU,8524255,USA,2015
ROU,893925,USA,2015
KOR,4003,BFA,2015
KOR,14733,URY,2015
KOR,331,ALB,2010
ROU,9332,ALB,2010
KOR,1050668,DZA,2010
KOR,5477,AND,2010
KOR,752769,AGO,2010
KOR,53277,AZE,2010
ROU,9751,AZE,2010
KOR,5211799,ARG,2010
KOR,20134913,AUS,2010
KOR,213143,AUS,2010
ROU,15095,AUS,2010
KOR,11633291,AUT,2010
KOR,104842,AUT,2010
MDA,26,AUT,2010
QAT,9461,AUT,2010
ROU,6112,AUT,2010
ROU,8197986,AUT,2010
KOR,197004,BHR,2010
KOR,4844309,BGD,2010
KOR,10614,BGD,2010
ROU,585,BGD,2010
KOR,115615,ARM,2010
KOR,103456,BEL,2010
KOR,19361,BEL,2010
MDA,11013,BEL,2010
MDA,6642,BEL,2010
QAT,185343,BEL,2010
QAT,39997,BEL,2010
ROU,426,BEL,2010
ROU,491304,BEL,2010
KOR,30015,BOL,2010
KOR,84483,BIH,2010
MDA,26,BIH,2010
ROU,77,BIH,2010
KOR,15276351,BRA,2010
KOR,199841,BRA,2010
ROU,694,BRA,2010
KOR,36378,BGR,2010
MDA,2666,BGR,2010
ROU,191122,BGR,2010
ROU,129602,BGR,2010
KOR,12950,MMR,2010
KOR,1071700,BLR,2010
KOR,505583,KHM,2010
KOR,13587149,CAN,2010
KOR,172400,CAN,2010
QAT,37,CAN,2010
QAT,10555,CAN,2010
ROU,63224,CAN,2010
KOR,428809,LKA,2010
KOR,2546973,CHL,2010
ROU,553,CHL,2010
KOR,650166857,CHN,2010
KOR,152009678,CHN,2010
MDA,13456,CHN,2010
QAT,2083,CHN,2010
QAT,439187,CHN,2010
ROU,316581,CHN,2010
ROU,27796661,CHN,2010
KOR,606399,COL,2010
ROU,65485,COL,2010
KOR,232149,CRI,2010
KOR,75,CRI,2010
KOR,875386,HRV,2010
ROU,1215,HRV,2010
KOR,892179,CYP,2010
KOR,90975825,CZE,2010
KOR,14805,CZE,2010
MDA,106661,CZE,2010
QAT,2693,CZE,2010
QAT,493748,CZE,2010
ROU,11175073,CZE,2010
KOR,189540,DNK,2010
KOR,266802,DNK,2010
QAT,496,DNK,2010
QAT,15758,DNK,2010
ROU,159183,DNK,2010
ROU,238112,DNK,2010
KOR,171905,DOM,2010
KOR,1095873,ECU,2010
KOR,389,SLV,2010
KOR,4134,ETH,2010
QAT,188,ETH,2010
KOR,570540,EST,2010
KOR,797,EST,2010
MDA,1599,EST,2010
ROU,28784,EST,2010
KOR,2160069,FIN,2010
KOR,91854,FIN,2010
QAT,15412,FIN,2010
KOR,64632885,FRA,2010
KOR,339344,FRA,2010
MDA,3976,FRA,2010
MDA,10604,FRA,2010
QAT,5302,FRA,2010
QAT,115324,FRA,2010
ROU,669408,FRA,2010
KOR,325877,PYF,2010
KOR,782875,GEO,2010
KOR,155,PSE,2010
KOR,326898742,DEU,2010
KOR,6332254,DEU,2010
MDA,1858998,DEU,2010
QAT,1201790,DEU,2010
ROU,15898,DEU,2010
ROU,10899587,DEU,2010
KOR,7038,GHA,2010
QAT,1164,GHA,2010
KOR,1582786,GRC,2010
ROU,1568,GRC,2010
ROU,11630,GRC,2010
KOR,20642,GTM,2010
KOR,25537,HND,2010
KOR,1041,HND,2010
KOR,156844736,HKG,2010
KOR,85063922,HKG,2010
QAT,177175,HKG,2010
ROU,1548,HKG,2010
ROU,12861,HKG,2010
KOR,3111000,HUN,2010
KOR,8005000,HUN,2010
MDA,51000,HUN,2010
QAT,746000,HUN,2010
ROU,2961000,HUN,2010
ROU,1191000,HUN,2010
KOR,163947,ISL,2010
KOR,2293859,IDN,2010
KOR,21412,IDN,2010
ROU,1304,IDN,2010
KOR,11998279,IRL,2010
KOR,44446543,IRL,2010
QAT,22455,IRL,2010
QAT,3645630,IRL,2010
ROU,3198952,IRL,2010
ROU,2712377,IRL,2010
KOR,10976000,ISR,2010
KOR,11000,ISR,2010
KOR,1866828,ITA,2010
KOR,1630636,ITA,2010
ROU,5233,ITA,2010
ROU,4335339,ITA,2010
KOR,21188,CIV,2010
ROU,7,CIV,2010
KOR,33,JAM,2010
KOR,80751810,JPN,2010
KOR,5708636,JPN,2010
QAT,38592,JPN,2010
ROU,2730,JPN,2010
KOR,1150410,KAZ,2010
KOR,317965,JOR,2010
KOR,80156,KEN,2010
QAT,206,KOR,2010
QAT,77839,KOR,2010
ROU,2853922,KOR,2010
KOR,21839918,KWT,2010
QAT,47350,KWT,2010
KOR,2059,KGZ,2010
KOR,186654,LBN,2010
QAT,17732,LBN,2010
KOR,1364495,LVA,2010
KOR,15135,LVA,2010
KOR,1299911,LTU,2010
MDA,3939,LTU,2010
ROU,21886,LTU,2010
KOR,124057,LUX,2010
QAT,113,LUX,2010
ROU,103,LUX,2010
KOR,248495,MAC,2010
KOR,1442,MWI,2010
KOR,8804937,MYS,2010
KOR,24239063,MYS,2010
ROU,1025503,MYS,2010
QAT,21737,MDV,2010
KOR,180,MLT,2010
KOR,7232,MUS,2010
KOR,39182279,MEX,2010
KOR,7470709,MEX,2010
ROU,19895,MEX,2010
KOR,150030482,,2010
KOR,10045303,,2010
MDA,3731,,2010
MDA,267241,,2010
QAT,179257,,2010
ROU,1012,,2010
ROU,1732246,,2010
KOR,207429,MDA,2010
ROU,33164,MDA,2010
KOR,69734,MNE,2010
ROU,26,MNE,2010
KOR,78021501,NLD,2010
KOR,15000612,NLD,2010
MDA,104736,NLD,2010
MDA,716210,NLD,2010
QAT,43750,NLD,2010
QAT,3049196,NLD,2010
ROU,543565,NLD,2010
ROU,16476800,NLD,2010
KOR,74082,NCL,2010
KOR,477122,NZL,2010
KOR,2133,NZL,2010
QAT,270,NZL,2010
KOR,80137,NIC,2010
KOR,4462604,NOR,2010
KOR,84466,NOR,2010
QAT,13429,NOR,2010
KOR,460836,PAK,2010
KOR,301726,PAN,2010
KOR,10824689,PRY,2010
KOR,2095462,PER,2010
KOR,4904,PER,2010
KOR,23091482,POL,2010
KOR,20918,POL,2010
MDA,20,POL,2010
MDA,271965,POL,2010
QAT,749,POL,2010
QAT,10357,POL,2010
ROU,238463,POL,2010
KOR,8286,PRT,2010
KOR,77,PRT,2010
ROU,9637,PRT,2010
KOR,3558577,ROU,2010
MDA,50,ROU,2010
MDA,167976,ROU,2010
KOR,16485757,RUS,2010
KOR,1815,RUS,2010
ROU,1410792,RUS,2010
KOR,701,VCT,2010
KOR,2154936,SAU,2010
QAT,5714674,SAU,2010
KOR,6158,SEN,2010
KOR,543020,SRB,2010
KOR,11265059,IND,2010
KOR,12348,IND,2010
QAT,2198,IND,2010
QAT,132486,IND,2010
KOR,59418087,SGP,2010
KOR,76799563,SGP,2010
QAT,68777,SGP,2010
ROU,26026,SGP,2010
ROU,118001,SGP,2010
KOR,1761808,SVK,2010
KOR,111454,SVK,2010
QAT,526881,SVK,2010
ROU,3089250,SVK,2010
KOR,4346500,VNM,2010
KOR,630916,VNM,2010
KOR,825797,SVN,2010
ROU,255511,SVN,2010
KOR,17002515,ZAF,2010
KOR,7796,ZAF,2010
QAT,79,ZAF,2010
ROU,14664,ZAF,2010
KOR,1051073,ESP,2010
KOR,52744,ESP,2010
QAT,85,ESP,2010
QAT,71895,ESP,2010
ROU,21508,ESP,2010
ROU,13683,ESP,2010
KOR,1260241,SWE,2010
KOR,51638,SWE,2010
MDA,12527,SWE,2010
ROU,64304,SWE,2010
KOR,623877,CHE,2010
KOR,334140,CHE,2010
QAT,2254,CHE,2010
ROU,19950,CHE,2010
ROU,58811,CHE,2010
KOR,19211540,THA,2010
KOR,174434177,THA,2010
QAT,184,THA,2010
QAT,145,THA,2010
ROU,16282728,THA,2010
KOR,81,TON,2010
KOR,341,TTO,2010
KOR,673154,TUN,2010
KOR,28745533,TUR,2010
KOR,191979,TUR,2010
ROU,59433,TUR,2010
ROU,982,TUR,2010
KOR,6661,UGA,2010
KOR,45365,MKD,2010
ROU,1013,MKD,2010
ROU,13060,MKD,2010
KOR,4291686,GBR,2010
KOR,85927322,GBR,2010
MDA,12161,GBR,2010
QAT,1130698,GBR,2010
ROU,7811332,GBR,2010
ROU,3051387,GBR,2010
KOR,72133,TZA,2010
KOR,176781584,USA,2010
KOR,69978107,USA,2010
MDA,20000,USA,2010
QAT,4969,USA,2010
QAT,1392104,USA,2010
ROU,1977029,USA,2010
ROU,367783,USA,2010
KOR,34811,BFA,2010
KOR,472744,URY,2010
KOR,7427,ZMB,2010
KOR,24,MOZ,2015
KOR,44982,ALB,2005
KOR,2344758,DZA,2005
KOR,3102,AZE,2005
KOR,7055268,ARG,2005
KOR,21582522,AUS,2005
KOR,374376,AUS,2005
KOR,20483638,AUT,2005
KOR,42512,AUT,2005
MDA,23358,AUT,2005
QAT,9105,AUT,2005
ROU,9352,AUT,2005
ROU,17304023,AUT,2005
KOR,21543,BHR,2005
KOR,2503724,BGD,2005
KOR,8657,BGD,2005
KOR,170,ARM,2005
KOR,5417,BRB,2005
KOR,156,BRB,2010
KOR,13949,BRB,2015
KOR,1780861,BEL,2005
KOR,12575,BEL,2005
QAT,878654,BEL,2005
QAT,527473,BEL,2005
ROU,33602,BEL,2005
ROU,234989,BEL,2005
KOR,16032,BOL,2005
KOR,178824,BIH,2005
KOR,3720709,BRA,2005
KOR,2267225,BGR,2005
MDA,31986,BGR,2005
ROU,127949,BGR,2005
KOR,576900,BLR,2005
KOR,3566,KHM,2005
KOR,10278,CMR,2005
KOR,396,CMR,2010
KOR,23039888,CAN,2005
KOR,713232,CAN,2005
QAT,18859,CAN,2005
QAT,5,CAN,2005
ROU,18494,CAN,2005
KOR,1406,LKA,2005
KOR,10224674,CHL,2005
KOR,550981463,CHN,2005
KOR,474395923,CHN,2005
QAT,9250,CHN,2005
ROU,171529,CHN,2005
KOR,316833,COL,2005
KOR,661,MYT,2005
KOR,458189,CRI,2005
KOR,2771763,HRV,2005
ROU,24300,HRV,2005
KOR,20806,CUB,2005
KOR,649647,CYP,2005
QAT,813,CYP,2005
KOR,58997685,CZE,2005
KOR,25547,CZE,2005
MDA,1919,CZE,2005
MDA,173702,CZE,2005
ROU,3754,CZE,2005
ROU,596590,CZE,2005
KOR,2900158,DNK,2005
KOR,404646,DNK,2005
ROU,112,DNK,2005
ROU,16633,DNK,2005
KOR,2572879,ECU,2005
KOR,4980,SLV,2005
KOR,63,ETH,2005
KOR,3982448,EST,2005
KOR,4921,EST,2005
KOR,11620,FRO,2005
KOR,9173594,FIN,2005
KOR,16919,FIN,2005
KOR,20037772,FRA,2005
KOR,629587,FRA,2005
MDA,34839,FRA,2005
QAT,223964,FRA,2005
ROU,6221,FRA,2005
ROU,493964,FRA,2005
KOR,435107,PYF,2005
KOR,314398,GEO,2005
KOR,503632000,DEU,2005
KOR,1969000,DEU,2005
MDA,1000,DEU,2005
MDA,4643000,DEU,2005
QAT,290000,DEU,2005
ROU,421000,DEU,2005
ROU,11242000,DEU,2005
KOR,24562,GHA,2005
KOR,717972,GRC,2005
ROU,14250,GRC,2005
KOR,47195,GTM,2005
KOR,379978446,HKG,2005
KOR,23327471,HKG,2005
MDA,7552,HKG,2005
QAT,87421,HKG,2005
ROU,344614,HKG,2005
KOR,14217000,HUN,2005
KOR,2316000,HUN,2005
MDA,8000,HUN,2005
QAT,132000,HUN,2005
ROU,434000,HUN,2005
ROU,29299000,HUN,2005
KOR,823426,ISL,2005
KOR,138,ISL,2005
KOR,94257,IRN,2005
KOR,679920,IRN,2010
KOR,89718647,IRL,2005
KOR,18562028,IRL,2005
MDA,66137,IRL,2005
QAT,1101,IRL,2005
QAT,39138,IRL,2005
ROU,6550,IRL,2005
ROU,2682374,IRL,2005
KOR,2909000,ISR,2005
MDA,2000,ISR,2005
KOR,7271320,ITA,2005
KOR,808855,ITA,2005
MDA,17792,ITA,2005
QAT,20540,ITA,2005
QAT,27150,ITA,2005
ROU,8951,ITA,2005
ROU,1454497,ITA,2005
KOR,33342,CIV,2005
KOR,201645,JAM,2005
KOR,190079399,JPN,2005
KOR,16392227,JPN,2005
QAT,11816,JPN,2005
ROU,59162,JPN,2005
KOR,315760,KAZ,2005
KOR,223404,JOR,2005
KOR,38080,KEN,2005
MDA,55537,KOR,2005
ROU,1261962,KOR,2005
KOR,297,KGZ,2005
KOR,1032000,LBN,2005
KOR,9000,LBN,2005
KOR,4993274,LVA,2005
ROU,26203,LVA,2005
ROU,5852,LVA,2005
KOR,75433,LBY,2010
KOR,568499,LTU,2005
ROU,19819,LUX,2005
KOR,642223,MAC,2005
KOR,8534,MDG,2005
KOR,10405,MWI,2005
KOR,9095521,MYS,2005
KOR,35865674,MYS,2005
ROU,1639477,MYS,2005
KOR,395,MDV,2005
KOR,10903,MUS,2005
KOR,241062565,MEX,2005
KOR,287991,MEX,2005
QAT,37244,MEX,2005
KOR,17618267,,2005
KOR,3278836,,2005
MDA,28642,,2005
QAT,9442,,2005
ROU,118818,,2005
KOR,46217,MNG,2005
KOR,100505,MDA,2005
ROU,1816,MDA,2005
ROU,5023,MDA,2005
KOR,553602,MAR,2005
KOR,1342897,MAR,2010
QAT,390,MAR,2010
KOR,119897,MOZ,2010
KOR,2554,OMN,2010
KOR,233998154,NLD,2005
KOR,12956529,NLD,2005
MDA,899172,NLD,2005
QAT,395328,NLD,2005
QAT,328328,NLD,2005
ROU,326954,NLD,2005
ROU,16191308,NLD,2005
KOR,88193,NCL,2005
KOR,53,VUT,2010
KOR,1057257,NZL,2005
KOR,13431,NZL,2005
KOR,73070,NIC,2005
KOR,5580713,NOR,2005
KOR,4579,NOR,2005
